On average, cats spend 2/3 of every day sleeping. That means a nine-year-old cat has been awake for only three years of its life.	-0.03589956,-0.023051772,0.047252525,-0.07919648,0.037886307,-0.014469774,0.07594481,0.053560972,-0.014031604,-0.0026448225,-0.020076713,-0.007248105,-0.057428624,0.011655041,-0.046629675,0.041505188,0.08662989,0.009216366,-0.031057166,-0.029369753,0.0038403028,0.026922999,-0.026497995,-0.0007911367,0.050381802,-0.015898626,-0.010843135,-0.0014412584,0.0020291924,-0.013217113,0.03692647,-0.03137011,-0.03428625,0.007567661,0.026818044,-0.03478894,-0.013016042,-0.033244144,0.013255223,0.031911846,-0.033587966,-0.012730454,-0.018642576,0.0134322485,-0.03040215,-0.016691728,-0.0017694092,-0.013124803,0.026667275,0.015373911,-0.032532647,0.0016657037,0.00541156,-0.0051573585,-0.020988168,0.039068732,0.0077888346,-0.0025063837,-0.0071273115,0.023482319,0.04518658,0.0054385825,0.00825494,-0.015210166,-0.017472379,0.020740218,0.055748094,-0.005177576,-0.0024787213,0.03420737,-0.040096484,-0.00016256668,-0.07351257,0.006552092,-0.0086916145,0.009073242,-0.009899081,-0.0074064834,0.097854495,0.024748823,0.012199961,0.05040165,0.019520845,0.057445053,0.015479021,-0.0033402944,0.015390982,0.004723053,-0.029476019,0.05908498,-0.013508721,-0.045468703,0.03226434,0.045729257,-0.043662097,0.000361287,0.044625357,-0.07868429,0.025781332,0.044584394,-0.027617011,-0.006470214,0.012624904,0.0041239485,-0.034206696,-0.013899929,-0.027775768,-0.0046803867,-0.06240939,0.007382925,-0.020891186,-0.034481317,0.047649916,0.013631399,-0.01810007,0.018490491,-0.011663193,-0.012518874,0.02032272,-0.04032563,-0.036082212,0.005404265,-0.029092066,-0.0072929533,0.002566403,-0.023942756,0.052415077,-0.005320861,0.0035243442,-0.0289698,0.03467155,-3.6757105e-05,-0.048683114,-0.021357587,-0.008008773,0.014593059,0.04980113,0.0055271857,0.056357935,0.03695702,-0.013423214,-0.0152213,0.043870505,0.0031462011,0.00079679105,-0.03865244,0.013236231,0.022296937,0.0048080524,-0.012242782,0.018514862,0.0027334623,0.0052810353,-0.063302815,-0.037319873,0.0035211667,-0.06318898,0.0018309482,-0.020365255,-0.009699118,0.034128495,0.00043167055,0.026434457,0.009044164,0.012992161,-0.04125512,-0.0070083495,-0.020204132,-0.05679976,0.043615554,-0.05254979,0.023338174,0.01114232,-0.048040017,-0.04132182,0.015283323,0.08480214,-0.008303305,-0.015364849,0.0020144684,-0.08889094,0.0774699,-0.055008728,0.06353459,0.026798774,0.021346202,0.029392797,-0.055357546,0.08907978,-0.080396414,0.018676843,-0.017629918,0.006716294,-0.055072375,0.00016522293,-0.049890522,-0.020644294,0.051125575,-0.011800727,0.022239363,-0.049412522,-0.03555585,0.029721238,0.0072106263,-0.029133907,0.05598422,-0.0389514,-0.024333656,0.015471448,0.048169363,0.024017489,0.0123207215,-0.01861352,0.012679391,0.009631401,-0.01885228,0.087300085,-0.03462102,-0.014650782,-0.08235258,-0.023558943,-0.0020414225,-0.018887049,0.013073935,-0.0018746323,0.085039325,0.0556269,-0.11190949,0.007830817,-0.0033945548,-0.03599856,-0.0070971586,-0.01654761,0.07391019,0.004021842,-0.008972288,-0.042127464,-0.00036075208,0.022382822,-0.029154658,-0.008078709,0.043306503,0.030212661,0.054992456,-0.004528576,-0.023051137,0.02271778,0.026216902,-0.050354395,-0.018095039,0.027902152,0.0060005183,-0.0058412724,0.009273986,-0.016863428,-0.04500686,-0.04032027,0.06465232,0.038573965,0.019412545,-0.014359616,0.06700021,0.058464207,-0.024053462,-0.033253368,-0.06672809,-0.052007306,-0.038266808,0.00030692804,-0.07465848,0.04708757,0.008704678,0.049757484,-0.025098719,-0.024628555,-0.014157421,0.09849976,-0.0010363102,0.016702835,-0.026437812,0.04384174,0.107509136,-0.044596802,-0.049854074,-0.030888837,-0.053038646,-0.0062246653,-0.0513244,-0.017847909,-0.0015973222,0.004527975,0.007582942,0.00878191,-0.0009891011,-0.029198803,0.01661187,-0.031855237,0.013693558,0.02455952,-0.0216835,0.033755407,-0.04523967,0.030564012,0.024605883,0.010834743,0.0035690912,-0.02342385,0.008263019,-0.19964206,-0.013969401,0.027692903,-0.018969819,0.04212397,-0.0062969564,0.06113136,-0.009391679,-0.01551133,-0.00033328895,0.011427236,-0.035004858,0.019051505,0.09582249,0.0074365945,-0.02924837,0.02248605,-0.054949906,-0.00074225053,0.0068947845,0.02349536,-0.032891918,-0.058619063,0.04267757,-0.010378558,0.054098204,-0.006026822,-0.078150675,-0.056293707,0.027360333,-0.034368154,-0.045807645,-0.007819611,-0.008522876,0.022314865,-0.012787046,-0.0103599345,-0.024311548,-0.018726587,-0.0023738157,0.019692544,-0.068450406,-0.0021421441,-0.018691977,0.012464919,0.012758856,-0.06330728,-0.07875744,-0.018754333,0.032049846,-0.005163333,-0.004681686,-0.04359319,-0.04114027,-0.011939079,-0.054753378,-0.004513002,0.02152486,-0.010339804,0.0010818767,0.005435734,0.015320004,0.009745587,-0.03365339,-0.01053471,0.027255172,-0.0035425886,-0.06715842,0.039691225,0.048937336,-0.052929986,-0.039235804,-0.021450067,-0.042760223,0.0044331704,-0.054262985,-0.032350775,0.01238447,0.0010710823,0.019185243,-0.03272565,-0.021823036,-0.020456586,0.03721689,0.014705497,-0.08427387,-0.003478373,0.003941876,-0.015788136,-0.008789582,0.066295326,-0.04326946,-0.046614755,-0.017637953,0.049044408,0.036624815,-0.018121814,0.03365611,0.00901762,-0.001535674,0.088419266,-0.025407463,-0.012257187,-0.017306078,-0.042041678,-0.043082524,-0.028108949,0.026027985,0.045755148,-0.0030793424,0.026369665,-0.008574867,-0.0035293552,-0.028414298,0.09348109,-0.053666633,0.0553144,0.00875745,-0.017170439,-0.0059897825,0.0104931155,0.0037294892,-0.008445414,0.011365241,-0.048783083,-0.01873972,-0.00057880755,-0.0543983,0.012840065,-0.00563368,-0.030564127,-0.059283923,0.008408922,0.0011099677,0.026200416,0.021946223,-0.002511942,-0.052725196,-0.004060981,-0.01708532,-0.035834983,0.016819656,0.013875739,0.024318835,-0.016724713,0.028640028,0.026843436,-0.022830117,0.014264731,-0.004917054,0.0026246428,0.0017972213,0.005156304,-0.0061686398,-0.0783271,-0.04829143,0.049268145,-0.01880522,-0.04048427,-0.050572623,-0.032992315,-0.0705925,-0.008795841,-0.029570783,0.04979009,0.042912774,0.011955962,-0.02720516,0.030448528,0.015928937,0.0325954,-0.0372506,-0.013123388,0.03595538,0.01921823,-0.052232746,0.020969206,0.0039081066,0.029874433,0.0062995297,0.02577902,0.014338753,-0.027829593,-0.031759683,0.043091234,0.004107473,0.02681094,-0.042935543,-0.017057804,0.007945915,-0.0118339695,0.013827918,0.01600899,-0.03452966,-0.05156512,-0.028923586,0.009829857,0.047852453,0.017999202,0.030960433,0.03609932,-0.030918578,-0.016982732,0.03957174,0.021095352,-0.076774746,0.047952775,0.03825907,0.055647988,-0.029375304,-0.058795456,-0.0012563687,-0.028480476,-0.024858668,0.05449552,0.051469322,-0.06518567,-0.02237035,0.0010133553,-0.0497076,-0.028487816,0.0010522096,-0.023084868,-0.009126757,-0.004073609,0.014628503,0.010103429,-0.027549248,0.08005357,-0.04806866,0.022862911,0.031742945,0.0339579,0.014016233,-0.024072098,-0.023499247,0.06054726,0.011864971,-0.04091839,0.10754121,-0.0030268743,0.04700307,-0.04747234,-0.042047903,-0.03628667,0.0829464,0.012183941,-0.052126214,-0.025341826,7.610837e-05,-0.00985018,-0.042980254,0.0136008235,-0.026472047,-0.037064508,0.0011882591,-0.06250857,-0.016396193,-0.022655841,0.062881574,0.026619498,-0.012596974,-0.057425592,0.052327964,0.019574072,0.047740284,-0.0040248316,0.05655523,0.02282312,-0.017946914,-0.02226375,-0.04848436,-0.0006393133,0.008804758,0.07453211,-0.00089308724,0.047647685,0.03553474,0.008627726,-0.03540751,9.56711e-05,0.052584484,-0.025962366,0.047620546,0.0018820816,-0.04834509,0.029929506,-0.015761757,-0.07579895,-0.019520195,0.021188648,0.03961315,-0.035632,-0.030839032,0.010850222,0.07889847,0.05517363,0.04058679,0.042544723,0.02989024,-0.03699597,0.062303375,0.03534246,0.015731443,-0.052348882,0.018223913,0.016215637,-0.014342036,-0.017706353,0.0119675305,-0.008396162,-0.05266707,0.0409547,0.066341475,0.0005314681,-0.042779773,0.025168438,-0.083199635,0.05166176,0.02812591,0.009547024,-0.032007016,0.022853622,0.015033262,0.015609487,0.05831226,-0.041866966,0.008371831,0.059227273,0.044248875,0.030353377,0.010324985,0.021513542,0.049286757,0.036898274,-0.036590565,-0.0074152197,-0.018534467,-0.025986055,0.031837814,0.042960778,-0.019788375,0.05429314,0.051089264,-0.025145166,-0.012141937,0.033146426,-0.043307427,0.04639795,0.008296675,0.03689104,0.021721754,0.028650561,-0.013950593,0.0112533,-0.024782276,0.050234612,0.020082233,-0.028106274,-0.005493979,0.0058023166,0.08787525,0.030686192,-0.002928924,0.0011504034,-0.026217708,0.016660074,-0.012998169,-0.005703197,-0.036194038,0.01752478,-0.012118987,0.021664713,0.03438382,0.021282027,0.011565903,0.007873379,-0.027037438,-0.013047009,0.033549983,-0.010065681,-0.019080762,0.029116504,-0.014400234,-0.022152182,0.018353172,0.04571023,-0.019659527,-0.01590749,0.008134768,0.004248104,-0.004154388,0.020169849,0.0048140744,-0.013443598,0.004501034,0.065000616,-0.0029643713,-0.048091754,-0.0019230018,0.03794724,0.0060797436,-0.04431921,-0.005328955,-0.035501547,0.040192682,-0.031553112,-0.028738607,-0.081765115,0.047141388,-0.03419849,-0.015388415,-0.073432334,-0.015854228,0.007409293,-0.013440142,0.011631743,-0.0058935727,-0.008889032,-0.021235388,0.071883954,-0.0035325002,0.0018231847,-0.0007677798,0.0008012988,0.05707795,0.01287691,-0.0038059142,-0.02040141,0.044626515,0.007061019,-0.02349625,-0.014768077,-0.023124164,0.0048664855,-0.11148815,0.012041922,-0.030157408,-0.017148625,-0.06373859,0.036621798,0.022934984,0.0207407,0.00891473,0.012214628,-0.058054853,-0.012422502,-0.045432586,-0.038174946,-0.020312045,-0.0014169218,-0.015594137,-0.020304153,0.0027408404,0.01958334,-0.015817633,0.02409487,0.05610308,0.062071156,0.039599463
Unlike dogs, cats do not have a sweet tooth. Scientists believe this is due to a mutation in a key taste receptor.	-0.05813624,-0.024257539,0.0073098424,0.048044868,0.031481553,-0.023326524,0.06539557,0.041482124,-0.011250884,-0.07222709,-0.052262668,0.04236399,0.00076819974,0.05666203,-0.019164544,0.051823705,0.05614529,0.028327271,-0.03410607,0.022759305,0.011096229,-0.03903143,-0.018749394,0.046963032,0.04543224,-0.034080103,0.056858163,0.025521548,-0.048542917,0.0092149265,0.045106914,-0.02144289,-0.0033683388,-0.04642181,0.026670927,-0.028745458,-0.058004543,0.03132752,0.046758212,0.021433879,-0.02494078,0.02739129,-0.041732512,0.052504934,-0.048412524,0.0075828508,-0.08852793,0.0054009226,-0.030377598,0.027810676,-0.01257333,0.028450362,0.040304758,-0.06340023,-0.011816258,0.060353044,-0.026784703,-0.041773975,-0.036161426,-0.027187617,-0.040971458,0.01524093,0.004573447,-0.026985602,-0.082000405,0.024167275,0.055741698,0.025224121,-0.018767795,0.038668204,-0.022188846,-0.028020348,0.002734368,0.041734464,0.006739238,0.004057304,0.008382152,0.018024333,0.10517333,0.05387988,0.01674984,0.01974109,0.018343892,0.011164297,-0.059940875,-0.0072917007,0.034118526,-0.03231944,-0.026710417,0.07602894,0.018941263,-0.013898969,0.058789242,0.03957127,0.01686043,-0.048930235,0.07363509,-0.044851396,0.032303937,0.04084467,-0.037145518,-0.008412625,0.016870357,0.015481577,-0.06861961,-0.019141465,-0.026964677,-0.019297548,-0.03938693,0.020296002,-0.01647465,-0.021454602,0.050528593,0.010691111,-0.056617193,0.01496283,0.006800862,-0.008102515,-0.002771961,-0.041414473,0.056142136,-0.033302102,-0.024533838,0.03675841,0.010425023,0.02025148,-0.015082203,0.0016415355,-0.008942183,-0.017664269,0.025250327,0.056672312,-0.026831906,-0.041246418,-0.035213303,0.0020864545,0.012131196,-0.039076403,0.02903385,-0.036279906,0.0029183538,0.0101159485,-0.008052975,0.0033213163,0.030519258,-0.008467662,0.014335545,0.047114328,-0.027701832,-0.008395862,0.030878892,0.06357438,0.027290836,-0.041875117,-0.018723324,0.019050922,-0.043332744,0.01543,-0.034401715,0.026318558,0.03592034,0.0146440305,-0.0114826765,-0.031510208,0.03027359,0.04643104,0.010084585,0.03127481,-0.04857463,0.042672746,-0.05199458,-0.036999486,0.034889925,-0.038336705,0.0019251121,0.009975114,0.038400717,0.0136327855,0.016569966,0.06368505,-0.07165211,0.092350945,-0.06374267,-0.017446347,-0.02670939,0.032614566,0.10082435,-0.009657089,-0.0058927718,-0.04336918,-0.0614582,-0.036909223,0.01946964,0.024848223,0.055316508,-0.03215146,-0.026297595,-0.034077007,-0.0075859143,0.064782515,-0.06837929,-0.059962917,0.03213673,-0.015083444,-0.02352142,0.060397793,-0.02259133,-0.02185137,0.0057882657,0.04442941,-0.0052612843,0.027476078,0.032569334,-1.6668195e-05,0.004237381,-0.0112572005,0.014286833,-0.0707539,-0.056406744,-0.051406015,-0.05250393,0.0009979231,0.005956587,0.0013280228,0.033070788,0.08747961,0.07871481,-0.02767774,0.013257496,0.03272511,0.013450457,-0.0066700177,0.015600622,0.013332338,-0.030071402,-0.03296202,0.031209273,0.012283895,0.012672741,-0.05916074,-0.014540539,0.024562692,-0.0031545565,0.035350595,-0.06440494,-0.07309602,0.047019593,0.031034095,-0.0165925,-0.04654441,0.01632059,0.037484016,-0.010692743,0.012311492,-0.0042378535,-0.04744226,-0.01943704,0.0088315355,0.0401545,0.021307316,-0.038550146,0.030325469,0.0245152,-0.0625195,-0.019946054,-0.07014189,-0.021498172,0.031767946,0.04654239,-0.015611983,0.026935996,-0.029753381,-0.02072271,-0.0021296013,-0.04374122,-0.01040731,0.042878438,0.009356983,0.007916292,-0.05888706,-0.007971959,0.07477176,-0.081913576,-0.017605128,-0.04293179,-0.026896255,-0.02046531,-0.07079253,0.002568392,-0.016093621,0.02066789,0.012940854,-0.026353614,-0.047982022,-0.034905564,0.06704942,0.0138479285,0.056534246,0.09338802,-0.057704896,0.01985876,0.003143995,0.009117046,0.05845462,0.023064984,-0.0033745721,0.0012274438,-0.0015505325,-0.21542776,-0.037955306,0.013779573,-0.015442544,0.03342664,0.0034767878,-0.0015983797,-0.0505479,-0.0056474847,0.025543977,-0.008920698,-0.015860178,-0.027979441,0.029050015,0.023806287,-0.06855255,-0.012171943,-0.043887805,-0.022494074,0.012835233,0.035592288,-0.027365953,-0.0011572025,0.07644367,-0.0026018475,0.02916043,0.00897726,0.008307991,-0.069553934,-0.020584784,0.0064533106,-0.010021273,0.01563172,-0.032258086,1.7818187e-05,0.010209814,0.017173592,-0.031511154,0.017359864,0.0468006,-0.03238272,-0.045319445,0.005047854,0.003598492,6.83639e-05,0.0018838907,-0.023836115,-0.031834368,-0.03623405,0.047777705,0.0021534474,0.009275301,-0.07226051,0.07593095,0.074044585,0.032920133,0.03274071,-0.018094063,-0.041387405,-0.019250449,-0.0093495585,-0.026718233,-0.011496368,-0.036426675,0.002024004,0.005156803,-0.039129846,-0.043429777,0.0126104215,0.0102972025,-0.066996716,-0.054329406,-0.08057216,-0.05731697,0.0027757527,-0.010822572,-0.04517707,-0.029282989,-0.013248552,0.014752811,-0.0014474014,0.048273407,-0.040289547,0.0333367,-0.010922881,-0.021130538,0.019418407,0.011092551,-0.0185759,-0.048352916,0.03540889,-0.008683304,-0.0062478636,-0.022471942,0.031548824,-0.0018153996,0.005673284,0.025873415,-0.025806105,0.035740104,0.02951452,-0.035147954,-0.011104965,0.031908415,-0.020309962,-0.033603147,-0.017747778,-0.054212213,0.015103083,-0.052264467,-0.010208015,-0.014944462,-0.044452768,-0.017712664,0.029792327,0.00087949977,0.10024864,0.02038544,-0.05003409,0.032325923,0.02804013,0.040790524,-0.03404259,0.017153993,-0.038493488,-0.037894513,-0.018629087,0.0125755835,-0.011626282,0.04079987,-0.011810918,-0.0034109377,0.014951855,0.02473597,0.10525851,0.05859492,-0.06635644,-0.02210752,0.0021584074,-0.06706895,-0.046988465,-0.0010582953,0.009091274,0.0012932955,0.01008192,0.010902529,0.008181806,0.018113952,0.015513561,0.034934938,-0.0077349036,0.0055602253,0.04359737,-0.0074541112,-0.03516732,-0.05683991,0.040371846,0.0711775,-0.04705467,-0.03783441,-0.053972233,-0.03991587,0.0068479483,0.033035327,0.043687545,0.017314592,-0.008693547,-0.06659925,0.019697387,0.006426777,0.035199843,0.017590865,0.003747201,0.037538853,-0.044318356,-0.04180169,-0.002338553,-0.036394708,-0.041822426,-0.045370605,0.010491346,0.005867602,0.018590193,0.00029911907,0.053650856,-0.019643232,0.02246456,-0.038362276,-0.0050957096,-0.020892536,-0.06874046,-0.0043730796,0.015652968,-0.0138370795,-0.028066156,-0.0016875964,0.05056354,-0.021215439,0.055650048,0.011248507,0.037293565,0.000103522194,0.0213617,0.014123174,-0.0040654396,-0.05823107,0.027916575,-0.0030324904,-0.015298405,0.037516415,-0.021767966,-0.06980685,-0.031431817,0.044860866,0.0015571631,-0.015025401,0.021809395,0.04833063,0.016365979,-0.008548402,-0.0044731484,0.013202342,-0.0021347834,-0.045035094,-0.011050604,0.06182878,-0.0010637669,0.018888203,0.040773056,-0.035171844,0.0027823152,-0.011612499,0.026712287,0.04032107,0.053860694,0.012493049,-0.0030958448,0.02385287,-0.04584008,0.029874597,0.02860261,0.015906071,-0.027915841,-0.007941919,0.0002392749,0.007519716,0.005834916,-0.026034404,-0.010583501,-0.014419259,0.0031338083,-0.0038265793,0.026521822,0.0030161992,0.017654918,0.0013442538,-0.02372342,0.0102275945,-0.050971396,0.01923771,0.043682452,-0.018140774,-0.0061326358,0.022643046,0.028506614,0.021769343,-0.046442576,-0.03595868,0.058084726,-0.005505841,-0.022048688,-0.064995565,-0.0017330884,0.0106136855,0.0010420865,0.0255217,-0.041351754,-0.01485594,-0.02624543,-0.057496943,-0.004924687,0.017902879,-0.04098939,-0.009073315,0.011316335,-0.039594434,-0.009437785,-0.03884274,-0.022920322,-0.050639637,0.0037871413,0.05483005,-0.03480339,-0.041795347,0.019319374,0.013467559,0.02193974,0.031710587,0.039021973,0.007995564,-0.031011963,0.068104394,0.052033547,-0.025914405,-0.0045124944,0.0036958843,-0.041341502,-0.018354991,0.025229126,-0.019017637,-0.0030266314,-0.049442913,0.032482877,0.038963556,-0.022517232,0.0502924,0.038640484,-0.054692492,0.013142579,0.031393677,-0.004395126,-0.002983318,0.03408041,0.012292648,0.02569628,0.033249244,-0.00981768,0.044582665,0.044242468,0.05986194,0.029276378,0.03517073,0.041374672,0.057017855,0.011618238,-0.02241605,-0.009214881,-0.037980124,0.015154927,-0.017669855,0.020673014,-0.040998176,-0.007831753,0.02602732,-0.022020783,0.0061472496,0.040120143,-0.044771586,0.012347882,0.05323756,-0.008549281,0.0042295586,-0.013985311,-0.0041822363,0.026821468,-0.04788389,0.020172667,-0.011472886,-0.033201993,-0.014274792,-0.07461781,0.074442476,0.07431078,-0.037965797,0.027214987,0.06819442,0.03430526,-0.030835044,0.061881363,0.035551254,-0.022249093,0.003941846,-0.034310967,-0.0029793645,0.019887833,0.080244586,0.051160958,-0.026476795,-0.03893102,-0.0059243455,-0.033076428,-0.037512828,-0.018186036,-0.001858593,0.048449043,-0.028258044,0.023250412,0.025788384,-0.053795602,0.0019582037,-0.036657315,0.01094931,0.068088524,-0.028610015,-0.031125149,0.025895087,0.07166318,0.003676787,-0.052614097,0.04931278,0.02001079,0.009368558,-0.0036748452,0.01777422,-0.036518443,0.008755253,0.0018859576,9.6504285e-05,-0.044630818,-0.015418682,0.00038081518,-0.019178824,-0.031462736,-0.0067825215,-0.008439444,0.0004844684,0.021480015,-0.0077305525,-0.03098864,-0.028151343,-0.010986667,0.020025942,-0.03805497,0.0336902,0.03289568,0.010687583,0.0009768158,0.022269662,-0.035640303,0.022082143,0.023605227,0.010183574,0.013907891,-0.08302931,-0.052036747,-0.06958212,0.016131166,0.019054897,-0.017909566,0.0029755766,0.049010605,-0.0069057024,-0.02167855,0.044761956,0.009232395,-0.041045494,-0.011395723,-0.027541678,-0.060461074,-0.010043945,-0.06976519,-0.0074656047,-0.05007639,-0.02695868,-0.0152002955,-0.024100963,-0.024255397,0.03221,0.048593372,0.040725935
